FLX_ANN_MOI,BEN_SEX_COD,AGE_BEN_SNDS,BEN_RES_REG,RAC,FLT_PAI_MNT,FLT_REM_MNT
201907.0,2.0,70.0,11.0,37552944.7199994,128123903.28000773,90570958.55999313
201907.0,2.0,30.0,76.0,11698533.829999642,40581096.9999982,28882563.169997904
201902.0,1.0,20.0,24.0,1721374.430000006,5190145.699999948,3468771.2700000564
201911.0,2.0,30.0,44.0,11691820.419999886,36498546.11999848,24806725.699998535
201901.0,2.0,40.0,52.0,9394542.759999927,26960992.77999865,17566450.0199997
201902.0,2.0,30.0,44.0,11306236.779999739,34622170.299998015,23315933.519998543
201903.0,2.0,50.0,32.0,21173490.669999786,67597760.00000167,46424269.32999791
201906.0,2.0,20.0,53.0,3521783.220000011,11564665.739999473,8042882.520000109
201904.0,1.0,0.0,27.0,6199925.599999856,15394971.909999195,9195046.310000155
201911.0,2.0,80.0,5.0,4026961.069999981,31748679.969999317,27721718.899999887
201910.0,1.0,0.0,76.0,15797296.100000173,46673386.749999166,30876090.649999093
201901.0,1.0,60.0,32.0,16910238.399999782,95162223.68000264,78251985.27999952
201901.0,2.0,30.0,75.0,10891944.099999819,36768265.52999815,25876321.429998513
201911.0,1.0,30.0,53.0,3043188.7200000235,10308903.999999683,7265715.280000115
201911.0,1.0,20.0,11.0,14258293.749999767,39237465.52999872,24979171.77999872
201905.0,2.0,40.0,27.0,7010142.019999903,19825016.969998725,12814874.94999973
201905.0,1.0,70.0,44.0,16999600.319999903,74436060.45000246,57436460.12999762
201905.0,1.0,20.0,28.0,2236720.250000021,7217968.809999871,4981248.560000066
201902.0,1.0,50.0,52.0,9187909.259999903,29550062.519998115,20362153.259999093
201909.0,1.0,50.0,52.0,8690944.849999866,28987794.14999816,20296849.29999903
201908.0,1.0,70.0,44.0,12785321.809999887,63732669.57000248,50947347.75999777
201908.0,2.0,60.0,84.0,18799967.30999986,70779911.0200013,51979943.70999712
201903.0,1.0,20.0,27.0,2015193.3800000204,5985635.0799999405,3970441.7000000514
201905.0,2.0,0.0,27.0,6362795.33999987,14542100.36999924,8179305.030000054
201912.0,1.0,70.0,53.0,8800639.979999868,43933437.32999999,35132797.3499981
201901.0,1.0,0.0,53.0,7622581.429999863,20099440.00999915,12476858.579999993
201901.0,1.0,0.0,52.0,9783600.559999848,24812140.079998706,15028539.519999938
201901.0,2.0,60.0,28.0,11325050.850000033,42824476.50999894,31499425.659998007
201904.0,2.0,80.0,75.0,23112999.040000014,115946516.5700046,92833517.52999656
201909.0,1.0,60.0,75.0,17897350.700000033,87251664.17000498,69354313.46999827
201911.0,2.0,70.0,44.0,20100407.289999954,71495839.46000303,51395432.16999684
201909.0,2.0,70.0,75.0,19946318.31999998,80446902.54000425,60500584.21999693
201911.0,2.0,20.0,44.0,8080402.519999806,24182506.479998164,16102103.95999978
201910.0,2.0,60.0,75.0,27740054.799999394,95147062.38000594,67407007.57999648
201903.0,1.0,80.0,32.0,7843866.579999854,46683254.78000009,38839388.19999832
201907.0,1.0,60.0,11.0,36791539.47999953,146983210.7500128,110191671.26999874
201907.0,2.0,50.0,32.0,21898682.43999969,71534442.49000214,49635760.04999691
201901.0,2.0,40.0,27.0,6734352.60999991,19416588.919998985,12682236.309999818
201908.0,2.0,70.0,28.0,7490614.679999795,34094962.39999745,26604347.71999838
201907.0,1.0,70.0,44.0,18014481.750000168,77728965.96000418,59714484.20999729
201907.0,2.0,0.0,53.0,8471048.879999824,20704026.889998704,12232978.00999996
201903.0,1.0,70.0,24.0,7114477.929999829,32687206.72999726,25572728.799998187
201911.0,1.0,70.0,53.0,7840376.859999839,39164245.589999445,31323868.729997665
201909.0,2.0,0.0,44.0,16018712.270000095,34149187.09999781,18130474.82999988
201907.0,2.0,60.0,44.0,26416943.129999552,84304697.33000363,57887754.199997865
201908.0,2.0,0.0,84.0,14298607.750000155,34689603.86999685,20390996.119999453
201904.0,2.0,70.0,84.0,28767564.80999987,103641245.94000478,74873681.12999743
201910.0,2.0,50.0,75.0,23723121.58999982,72736256.51000212,49013134.91999762
201910.0,1.0,20.0,93.0,5619009.219999899,19457096.939999,13838087.719999894
201904.0,2.0,40.0,75.0,16887564.360000066,47727790.059999056,30840225.699998178
201902.0,1.0,20.0,52.0,2722264.6000000234,8343042.409999763,5620777.810000107
201903.0,1.0,40.0,93.0,12409265.189999942,38772471.92999862,26363206.739998475
201908.0,1.0,60.0,27.0,6050608.949999925,33316612.889997464,27266003.939998455
201907.0,2.0,50.0,11.0,60097324.49999815,149971912.48001218,89874587.97999693
201901.0,2.0,20.0,93.0,8403080.689999621,26892513.24999738,18489432.559999462
201907.0,1.0,60.0,93.0,19322246.92000002,94274952.65000464,74952705.72999814
201902.0,2.0,80.0,93.0,22684254.790000092,136054823.06000596,113370568.26999767
201902.0,2.0,60.0,84.0,29613495.239999346,93983929.64000487,64370434.39999709
201902.0,1.0,40.0,84.0,17031149.929999873,47709218.27999944,30678068.349998523
201904.0,2.0,0.0,44.0,17032948.840000037,38766267.129998304,21733318.289999675
201904.0,2.0,60.0,52.0,13331300.070000043,42593421.14999889,29262121.079998147
201912.0,2.0,30.0,28.0,6184870.9899999285,19696969.469998974,13512098.479999939
201904.0,2.0,20.0,28.0,3916972.340000057,12694092.74999949,8777120.410000099
201908.0,1.0,80.0,5.0,2013439.9799999879,17895419.229999457,15881979.249999654
201902.0,1.0,30.0,5.0,1465789.6900000037,6339729.830000021,4873940.1400000155
201903.0,2.0,20.0,5.0,1950366.3499999982,8161818.969999971,6211452.620000056
201910.0,2.0,50.0,24.0,9687097.369999843,29019710.7899979,19332613.419999402
201912.0,1.0,70.0,52.0,10106840.699999876,45078210.54,34971369.8399978
201910.0,2.0,40.0,53.0,9034070.789999835,25902049.95999873,16867979.16999971
201903.0,2.0,60.0,27.0,10779763.40999988,35061754.07999753,24281990.669998243
201901.0,2.0,20.0,24.0,3045471.6500000292,9754482.699999627,6709011.05000011
201901.0,2.0,80.0,28.0,9777520.269999912,47031131.089999974,37253610.81999848
201903.0,2.0,60.0,24.0,9924894.209999852,32927439.48999718,23002545.279998507
201906.0,1.0,0.0,53.0,7298019.379999844,19199663.39999898,11901644.019999899
201909.0,2.0,30.0,76.0,10662693.609999867,38232946.9199983,27570253.309998233
201909.0,1.0,20.0,84.0,7631941.239999789,21676900.309998505,14044959.069999902
201911.0,2.0,50.0,53.0,9702198.919999942,30468954.5699984,20766755.649999388
201910.0,1.0,80.0,93.0,14245600.510000002,93775213.23000462,79529612.7199984
201908.0,1.0,40.0,76.0,8729516.02999984,31189055.549997967,22459539.519998845
201905.0,2.0,0.0,84.0,23772982.74999988,56202080.80999907,32429098.05999836
201905.0,1.0,70.0,27.0,7736018.35999981,36925285.609997936,29189267.249997865
201901.0,2.0,0.0,52.0,10477069.970000012,24501492.26999868,14024422.29999989
201907.0,2.0,30.0,53.0,5695349.379999963,19259057.67999899,13563708.299999902
201903.0,1.0,0.0,11.0,35880739.84999951,96831157.07000257,60950417.219996884
201910.0,2.0,0.0,76.0,16451777.490000216,41822701.209998496,25370923.71999932
201911.0,1.0,30.0,27.0,2847596.450000042,8620747.809999762,5773151.360000072
201907.0,1.0,80.0,28.0,5295685.319999942,30308152.67999782,25012467.359998602
201908.0,2.0,30.0,27.0,3355376.6800000146,11369816.189999536,8014439.510000073
201911.0,1.0,70.0,84.0,21999218.04999995,98623935.01000406,76624716.95999774
201903.0,2.0,80.0,76.0,22183601.029999815,122781665.11000444,100598064.07999712
201902.0,1.0,80.0,44.0,9899321.009999946,46912912.14000024,37013591.12999847
201905.0,2.0,40.0,93.0,16812920.18000003,51200446.61999956,34387526.43999798
201904.0,2.0,50.0,76.0,23124234.499999784,73917492.30000162,50793257.79999696
201904.0,1.0,50.0,11.0,40530375.71999915,123968587.30000575,83438211.57999806
201908.0,1.0,20.0,52.0,2261253.590000019,7168474.849999839,4907221.260000043
201908.0,2.0,0.0,52.0,7026582.889999837,16845813.62999914,9819230.740000136
201912.0,1.0,50.0,24.0,7645939.349999909,24274073.039997984,16628133.689999431
201906.0,2.0,0.0,27.0,6043043.659999881,13857884.939999327,7814841.280000159
201906.0,1.0,70.0,75.0,17492426.550000206,84903028.92000444,67410602.36999689
201902.0,2.0,30.0,28.0,5234748.679999975,17383759.629999258,12149010.949999787
201905.0,2.0,0.0,75.0,14725280.66,34246975.15999783,19521694.49999957
201906.0,1.0,50.0,5.0,4230964.769999984,20476599.389999546,16245634.6199998
201901.0,2.0,70.0,44.0,19535051.690000072,71002783.46000364,51467731.76999752
201905.0,1.0,50.0,84.0,24463314.999999795,76255472.5300022,51792157.52999707
201907.0,2.0,50.0,93.0,23314173.70999998,75501874.21000296,52187700.49999744
201905.0,2.0,60.0,52.0,13033221.830000121,42105570.32999919,29072348.499998458
201904.0,2.0,20.0,53.0,3931752.990000052,12757028.379999429,8825275.390000105
201908.0,1.0,40.0,11.0,20619780.86999989,60828311.54000003,40208530.669996224
201906.0,1.0,0.0,32.0,14577417.119999977,37779296.87999847,23201879.75999959
201911.0,1.0,40.0,76.0,10835316.67999982,35617483.31999769,24782166.63999888
201912.0,2.0,40.0,24.0,6950126.659999913,19251892.30999884,12301765.649999743
201905.0,1.0,70.0,28.0,7866202.619999834,39870504.529999025,32004301.909997884
201905.0,1.0,40.0,53.0,5751364.739999988,17698993.47999929,11947628.73999986
201911.0,2.0,0.0,24.0,6010028.379999854,13948931.959999358,7938903.58000015
201905.0,1.0,50.0,5.0,4496410.219999991,21261408.749999616,16764998.52999977
201901.0,2.0,30.0,76.0,11310037.709999878,40223760.149998814,28913722.43999853
201912.0,1.0,40.0,93.0,12962050.059999973,39592990.38999844,26630940.32999847
201905.0,2.0,0.0,53.0,8074941.589999837,19277730.439999033,11202788.84999993
201908.0,2.0,40.0,75.0,11932980.169999845,36287994.259997524,24355014.089998532
201906.0,1.0,80.0,76.0,12592224.160000032,79403299.70000368,66811075.53999781
201912.0,1.0,40.0,27.0,6039476.389999921,16507242.379999325,10467765.989999967
201901.0,2.0,70.0,24.0,7878437.289999804,31159803.169997413,23281365.879998673
201908.0,2.0,80.0,75.0,19075465.87000013,103299339.89000435,84223874.01999804
201908.0,2.0,0.0,28.0,5533771.1599999275,13641574.33999939,8107803.180000148
201904.0,1.0,80.0,5.0,2145111.3599999864,18586336.08999954,16441224.72999977
201905.0,2.0,40.0,5.0,4852398.529999995,16972120.959999733,12119722.429999936
201908.0,1.0,40.0,53.0,3908741.950000028,13639774.809999438,9731032.859999947
201905.0,2.0,30.0,93.0,12804183.339999912,42332080.58999878,29527897.24999844
201907.0,2.0,60.0,84.0,32936363.759999495,102697539.32000576,69761175.55999738
201904.0,1.0,60.0,5.0,4419350.939999986,29799830.62999932,25380479.689999994
201902.0,2.0,80.0,11.0,30369554.480000082,134343002.2900054,103973447.80999802
201909.0,2.0,70.0,32.0,16078110.440000067,72937619.03000496,56859508.589997165
201904.0,2.0,40.0,76.0,17100462.520000085,51372151.769999705,34271689.2499981
201910.0,2.0,70.0,32.0,19921937.730000205,86361400.16000366,66439462.4299973
201912.0,2.0,30.0,5.0,3390890.2899999777,13654565.989999674,10263675.699999955
201901.0,2.0,30.0,11.0,41323795.15999934,111661063.75000945,70337268.58999878
201902.0,1.0,50.0,84.0,23842841.689999744,73657987.6999999,49815146.0099979
201909.0,2.0,0.0,28.0,8599171.949999833,19716767.89999881,11117595.950000022
201912.0,2.0,80.0,75.0,23763785.479999907,117733568.6000063,93969783.1199976
201910.0,2.0,50.0,76.0,23648237.70999996,75942633.44000165,52294395.72999664
201909.0,2.0,40.0,53.0,7099854.559999902,20859459.13999913,13759604.579999736
201907.0,1.0,70.0,5.0,3658964.1199999815,25894405.86999918,22235441.749999654
201904.0,2.0,70.0,76.0,23722840.330000125,98667554.03000481,74944713.69999652
201907.0,2.0,40.0,27.0,7724777.019999813,21199144.379998755,13474367.359999754
201905.0,2.0,30.0,44.0,12753543.679999785,39660265.22999904,26906721.54999824
201904.0,1.0,70.0,75.0,18857551.09000004,91742606.50000475,72885055.40999648
201908.0,1.0,40.0,32.0,8527083.129999872,30317241.879998136,21790158.74999904
201906.0,1.0,20.0,75.0,4357830.090000038,13893687.169999428,9535857.080000114
201901.0,2.0,50.0,76.0,20393693.219999816,68364373.14000194,47970679.9199983
201911.0,1.0,80.0,53.0,5269233.899999931,30952311.049998086,25683077.1499988
201908.0,2.0,20.0,5.0,1882985.0099999967,7958765.200000026,6075780.190000002
201907.0,2.0,0.0,28.0,8194685.519999796,21818450.17999859,13623764.660000088
201910.0,2.0,60.0,28.0,13716187.500000076,48508840.38999946,34792652.88999784
201911.0,2.0,60.0,44.0,23495726.859999787,76973988.75000258,53478261.88999697
201901.0,2.0,50.0,5.0,5832757.09999998,23151665.329999402,17318908.22999983
201902.0,1.0,0.0,76.0,14085867.900000198,42086703.719997935,28000835.81999896
201909.0,2.0,40.0,84.0,21650639.619999826,58374172.3699998,36723532.749998
201909.0,1.0,70.0,11.0,21307483.010000665,102351494.3800069,81044011.36999454
201901.0,1.0,20.0,32.0,4658703.139999995,15207810.54999949,10549107.40999995
201911.0,1.0,30.0,52.0,3777438.5600000536,12259160.969999554,8481722.41000007
201904.0,1.0,60.0,44.0,21219047.169999845,88240232.77000329,67021185.599996954
201903.0,2.0,60.0,5.0,5424638.549999972,25415204.23999929,19990565.689999837
201903.0,2.0,60.0,44.0,25214405.329999715,80229930.54000223,55015525.209997706
201908.0,1.0,30.0,28.0,2640425.3300000303,9336731.439999718,6696306.110000061
201901.0,1.0,60.0,27.0,8503993.049999867,39326892.919998564,30822899.869998418
201908.0,1.0,60.0,44.0,15682717.559999943,72677630.32000247,56994912.759998485
201901.0,1.0,30.0,76.0,7152913.849999782,24382735.53999882,17229821.68999979
201907.0,2.0,20.0,75.0,8105778.289999721,24693124.569997832,16587346.279999806
201901.0,2.0,70.0,32.0,16715389.610000027,75621711.91000193,58906322.29999739
201906.0,1.0,50.0,11.0,37272718.699999735,111542434.38000475,74269715.67999655
201911.0,1.0,60.0,52.0,10288196.219999986,44262227.569999315,33974031.349998124
201903.0,1.0,0.0,28.0,7870783.929999871,22916432.989998583,15045649.059999919
201908.0,1.0,0.0,27.0,3875048.4100000034,9534481.909999613,5659433.5000001155
201909.0,2.0,20.0,27.0,3303374.000000016,9860628.509999566,6557254.510000049
201912.0,1.0,40.0,53.0,6635578.31999996,19202393.699998982,12566815.379999965
201903.0,1.0,60.0,24.0,8306686.219999804,37219596.65999805,28912910.43999828
201905.0,1.0,40.0,76.0,11330271.749999903,37360149.42999795,26029877.679998305
201909.0,2.0,60.0,76.0,19842008.819999963,76424482.37000282,56582473.54999784
201901.0,2.0,20.0,52.0,4952431.089999979,15976087.979999328,11023656.89000003
201902.0,2.0,30.0,93.0,11709915.7799998,38800811.33999804,27090895.559998434
201903.0,2.0,60.0,53.0,12068207.280000014,39591268.38999913,27523061.10999823
201907.0,1.0,40.0,11.0,36036202.329999626,90637708.35000327,54601506.01999697
201902.0,2.0,0.0,11.0,37819534.50999917,88441492.30000386,50621957.78999754
201909.0,1.0,40.0,27.0,4860181.429999995,14200367.679999344,9340186.249999987
201909.0,1.0,40.0,52.0,6652115.599999959,19388859.43999926,12736743.839999894
201912.0,1.0,50.0,84.0,28765155.13999984,83519270.90000317,54754115.759997234
201912.0,2.0,30.0,52.0,7406827.309999857,24108318.869998634,16701491.559999786
201908.0,2.0,0.0,32.0,11266466.689999852,26831856.089997858,15565389.39999998
201901.0,2.0,80.0,5.0,4174193.5699999733,32025136.729999512,27850943.15999989
201905.0,1.0,50.0,24.0,6595182.429999917,22833894.81999846,16238712.389999578
201907.0,2.0,80.0,52.0,11517085.990000004,49089802.15000037,37572716.15999753
201912.0,1.0,60.0,75.0,22295329.72999994,107814207.74000627,85518878.00999942
201905.0,1.0,0.0,24.0,5557882.079999932,14502560.6299993,8944678.550000098
201906.0,2.0,60.0,27.0,10204286.119999886,34428098.14999776,24223812.029998526
201905.0,2.0,40.0,76.0,15631640.139999941,47578090.049999386,31946449.909998
201912.0,2.0,40.0,93.0,18231684.88999992,52739331.749999814,34507646.85999777
201911.0,1.0,70.0,52.0,8815361.109999811,40120936.84999903,31305575.739997957
201905.0,1.0,30.0,76.0,7113230.039999876,23434484.069998693,16321254.029999718
201901.0,2.0,50.0,28.0,10598111.029999908,34803145.529998094,24205034.499998912
201904.0,1.0,20.0,28.0,2323482.120000021,7439733.409999794,5116251.290000089
201907.0,1.0,70.0,27.0,8428051.589999799,40192235.00999882,31764183.419997416
201903.0,2.0,0.0,11.0,37512298.34999946,85212612.46000364,47700314.10999718
201906.0,2.0,20.0,11.0,23642583.46999986,60435619.9100025,36793036.439996734
201906.0,1.0,0.0,28.0,7043004.419999809,20974271.399998847,13931266.97999997
201906.0,2.0,80.0,28.0,9383009.84999993,44099018.3899997,34716008.53999782
201904.0,2.0,0.0,28.0,8474127.069999808,21385698.75999885,12911571.690000048
201907.0,1.0,30.0,5.0,1803598.489999992,7516326.560000008,5712728.070000035
201912.0,1.0,20.0,75.0,5131731.2799999425,15379912.249999294,10248180.970000008
201912.0,1.0,30.0,24.0,2800164.3100000443,8587650.169999788,5787485.860000073
201902.0,1.0,20.0,53.0,2177017.1700000176,6480397.739999864,4303380.57000008
201905.0,2.0,50.0,75.0,21342583.059999797,66137180.09000077,44794597.02999746
201912.0,2.0,0.0,93.0,15502329.860000335,39647885.45999814,24145555.599998936
201902.0,1.0,60.0,84.0,24601422.76999973,104726037.88000306,80124615.10999914
201909.0,2.0,80.0,28.0,9121542.059999853,45034503.449998654,35912961.389997594
201911.0,2.0,70.0,32.0,17188482.699999988,75045107.09000306,57856624.38999717
201912.0,1.0,20.0,27.0,2230662.720000011,6302794.439999931,4072131.7200000505
201905.0,1.0,70.0,52.0,8912924.809999838,40756139.97999893,31843215.16999778
201911.0,1.0,20.0,5.0,945482.2200000047,4377159.080000023,3431676.8599999975
201912.0,1.0,40.0,44.0,14429691.849999847,39069865.31999885,24640173.469998766
201901.0,1.0,60.0,44.0,21191591.109999895,90639314.54000337,69447723.42999808
201910.0,1.0,60.0,44.0,23329200.869999766,94087334.99000424,70758134.11999746
201910.0,2.0,20.0,5.0,2385595.950000002,9521769.68999996,7136173.740000021
201903.0,1.0,80.0,11.0,17413115.350000225,83465461.5900039,66052346.239998005
201905.0,1.0,30.0,28.0,3578307.490000033,11435918.869999483,7857611.380000079
201912.0,2.0,50.0,53.0,11721983.970000008,34420756.3299981,22698772.359999206
201902.0,2.0,60.0,11.0,44245068.769998945,132281266.87000747,88036198.09999828
201902.0,1.0,40.0,76.0,11531814.070000002,36901213.399998516,25369399.329998486
201901.0,2.0,60.0,11.0,43162667.7899983,136414914.55000907,93252246.75999753
201907.0,1.0,30.0,52.0,4556258.750000037,14098279.679999463,9542020.930000085
201906.0,1.0,70.0,93.0,17295276.99000018,92116921.30000341,74821644.30999689
201904.0,2.0,40.0,44.0,17282432.949999914,47184058.339999646,29901625.389998514
201912.0,1.0,30.0,44.0,8919661.099999813,25075722.649998557,16156061.549999755
201901.0,1.0,0.0,5.0,3128680.199999993,11002871.819999937,7874191.620000031
201901.0,1.0,70.0,5.0,3223615.7999999877,22894626.30999935,19671010.50999963
201911.0,1.0,40.0,5.0,2715679.3499999964,11073692.37999988,8358013.030000058
201905.0,2.0,60.0,75.0,24908585.339999788,85434949.06000449,60526363.71999689
201903.0,1.0,50.0,28.0,9053143.819999842,30938214.16999844,21885070.349999074
201912.0,1.0,0.0,76.0,15573395.840000227,46231657.96999887,30658262.12999912
201910.0,2.0,40.0,44.0,18691824.579999607,50675563.50000001,31983738.919998035
201911.0,1.0,70.0,93.0,17578366.860000223,95267258.32000592,77688891.45999703
